Id,gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability,class
5993,0.003333333,1.373766667,0.000216667,0.490333333,0.57665,0.042283333,0.005033333,0.00735,0.012783333,0.000666667,3.33E-05,1.67E-05,0.030133333,0.001016667,0.004216667,0.001633333,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
5994,0.003333333,1.030466667,0.000116667,0.492516667,0.288966667,0.042516667,0.00485,0.007283333,0.012583333,0.000733333,0.000183333,1.67E-05,0.030116667,0.001,0.004216667,0.001616667,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
5995,0.003333333,0.760883333,5.00E-05,0.4943,0.062716667,0.042683333,0.00475,0.007183333,0.012416667,0.000783333,0.000333333,0,0.030166667,0.001033333,0.004216667,0.00155,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
5996,0.00335,0.7619,3.33E-05,0.493983333,0.064083333,0.0427,0.004733333,0.007083333,0.012416667,0.000766667,0.000333333,1.67E-05,0.030133333,0.001016667,0.004216667,0.00165,0.00335,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
5997,0.003333333,0.731483333,6.67E-05,0.4625,0.064083333,0.042616667,0.004766667,0.00725,0.012466667,0.00075,0.0003,0,0.03015,0.001016667,0.004233333,0.001616667,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
5998,0.00335,0.714416667,5.00E-05,0.447333333,0.06255,0.042583333,0.004766667,0.007133333,0.012483333,0.000766667,0.0003,1.67E-05,0.03015,0.001016667,0.004216667,0.001566667,0.00335,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
5999,0.003333333,0.3709,0.000266667,0.066,0.084666667,0.042416667,0.0051,0.007266667,0.013066667,0.000716667,1.67E-05,0,0.030166667,0.001016667,0.004233333,0.001716667,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
6000,0.00335,0.569833333,0.000283333,0.020833333,0.199383333,0.042283333,0.08965,0.007533333,0.0132,0.00045,0.0001,0,0.03005,0.001,0.004233333,0.001616667,0.00335,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
6001,0.003316667,1.0669,0.0004,0.021583333,0.55995,0.041933333,0.1445,0.00785,0.013483333,0.000283333,0.000416667,1.67E-05,0.030066667,0.001,0.004233333,0.00175,0.003316667,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6002,0.003316667,1.29725,0.0004,0.108583333,0.685283333,0.041816667,0.140716667,0.007683333,0.013466667,0.000266667,0.000416667,3.33E-05,0.030133333,0.001,0.004216667,0.001766667,0.003316667,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6003,0.003316667,1.28075,0.000383333,0.0992,0.680866667,0.041783333,0.139766667,0.007683333,0.013433333,0.000266667,0.000416667,3.33E-05,0.030083333,0.001,0.0042,0.001616667,0.003316667,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6004,0.0033,1.27515,0.0004,0.093716667,0.681233333,0.041766667,0.139216667,0.00775,0.013416667,0.00025,0.000433333,1.67E-05,0.03005,0.001,0.0042,0.001616667,0.0033,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6005,0.003333333,1.637916667,0.000216667,0.4668,0.675716667,0.042133333,0.138383333,0.007466667,0.01285,0.0003,0.0001,1.67E-05,0.029983333,0.001,0.0042,0.001633333,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6006,0.0033,1.662716667,0.000216667,0.492733333,0.675416667,0.04215,0.137916667,0.0075,0.0128,0.0003,0.0001,0,0.030016667,0.001,0.0042,0.001583333,0.0033,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6007,0.003316667,1.646516667,0.000216667,0.491483333,0.663583333,0.042166667,0.137366667,0.0075,0.012816667,0.000316667,8.33E-05,1.67E-05,0.03,0.001,0.004216667,0.001683333,0.003316667,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6008,0.003333333,1.5575,0.000216667,0.491066667,0.596316667,0.042166667,0.13495,0.007383333,0.012733333,0.000316667,5.00E-05,0,0.03005,0.001,0.0042,0.00165,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6009,0.003333333,1.28415,0.000133333,0.4919,0.370033333,0.042333333,0.13115,0.007233333,0.0126,0.000366667,5.00E-05,0,0.03005,0.001016667,0.0042,0.0016,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6010,0.003333333,0.916383333,5.00E-05,0.494216667,0.063283333,0.042566667,0.129316667,0.00705,0.012383333,0.000433333,0.0002,1.67E-05,0.030066667,0.001016667,0.004216667,0.001583333,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
6011,0.003333333,0.915616667,3.33E-05,0.494366667,0.063433333,0.042566667,0.128316667,0.007133333,0.012383333,0.000433333,0.000216667,1.67E-05,0.030066667,0.001016667,0.004216667,0.001633333,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
6012,0.003316667,0.884183333,6.67E-05,0.46295,0.0638,0.042516667,0.127416667,0.007066667,0.012433333,0.000433333,0.0002,1.67E-05,0.030066667,0.001016667,0.004216667,0.0016,0.003316667,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
6013,0.003316667,0.8672,5.00E-05,0.446966667,0.062516667,0.042466667,0.1274,0.007083333,0.01245,0.000416667,0.000183333,1.67E-05,0.0301,0.001016667,0.004216667,0.001633333,0.003316667,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
6014,0.00335,0.560716667,0.000266667,0.065766667,0.117,0.0423,0.126516667,0.007483333,0.01305,0.000383333,6.67E-05,1.67E-05,0.030133333,0.001,0.004216667,0.001566667,0.00335,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
6015,0.003333333,0.6014,0.0003,0.02075,0.188433333,0.042216667,0.126033333,0.007466667,0.013183333,0.000383333,0.000116667,1.67E-05,0.030016667,0.001,0.004233333,0.001633333,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
6016,0.003316667,1.1976,0.0004,0.07515,0.644866667,0.041833333,0.12575,0.008033333,0.01345,0.000283333,0.000383333,0,0.030066667,0.001,0.0042,0.0016,0.003316667,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6017,0.003333333,1.240033333,0.0004,0.075533333,0.681483333,0.0418,0.125016667,0.007666667,0.013466667,0.0003,0.00045,0,0.03005,0.001016667,0.0042,0.00155,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6018,0.0033,1.2795,0.000383333,0.118316667,0.679016667,0.041783333,0.125183333,0.007716667,0.013383333,0.0003,0.000383333,0,0.030033333,0.001,0.0042,0.001633333,0.0033,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6019,0.003316667,1.418783333,0.000316667,0.265183333,0.674,0.041933333,0.124416667,0.007633333,0.013166667,0.00035,0.000283333,1.67E-05,0.03005,0.001,0.004216667,0.001633333,0.003316667,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6020,0.003333333,1.627316667,0.0002,0.4942,0.659816667,0.04215,0.123733333,0.007483333,0.012783333,0.000333333,5.00E-05,0,0.03,0.001,0.004183333,0.001616667,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6021,0.0033,1.524833333,0.0002,0.4922,0.578333333,0.042133333,0.1233,0.007483333,0.012733333,0.00035,5.00E-05,1.67E-05,0.030033333,0.001016667,0.0042,0.0016,0.0033,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6022,0.003316667,1.274566667,0.000133333,0.49305,0.36965,0.0423,0.122883333,0.007316667,0.012566667,0.000383333,8.33E-05,0,0.030083333,0.001,0.0042,0.001683333,0.003316667,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6023,0.00335,0.90935,5.00E-05,0.4959,0.062433333,0.042583333,0.123183333,0.007,0.012383333,0.000466667,0.000233333,1.67E-05,0.030083333,0.001016667,0.004216667,0.0017,0.00335,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
6024,0.003316667,0.908366667,5.00E-05,0.49495,0.06295,0.0426,0.122516667,0.007033333,0.0124,0.000433333,0.000216667,1.67E-05,0.030116667,0.001033333,0.004216667,0.0017,0.003316667,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
6025,0.00335,0.90615,5.00E-05,0.494783333,0.061816667,0.042583333,0.122,0.007066667,0.0124,0.000466667,0.000216667,0,0.030066667,0.001,0.004216667,0.001666667,0.00335,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
6026,0.003333333,0.972566667,6.67E-05,0.494583333,0.11675,0.0426,0.121666667,0.007183333,0.012483333,0.000483333,0.000166667,1.67E-05,0.0301,0.001,0.004233333,0.001733333,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,0
6027,0.003333333,1.057166667,6.67E-05,0.494116667,0.1868,0.04255,0.12145,0.00725,0.012533333,0.00045,0.000166667,0,0.029983333,0.001,0.004233333,0.001666667,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6028,0.00335,1.517133333,0.0002,0.475266667,0.584216667,0.042266667,0.12195,0.00745,0.012833333,0.000366667,5.00E-05,0,0.030083333,0.001,0.004216667,0.0017,0.00335,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6029,0.003333333,1.531766667,0.000233333,0.44225,0.62465,0.042183333,0.121316667,0.007466667,0.0129,0.00035,8.33E-05,1.67E-05,0.030066667,0.001,0.004216667,0.001633333,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6030,0.003333333,1.309266667,0.000316667,0.207783333,0.63295,0.042033333,0.121066667,0.00755,0.013283333,0.000333333,0.000266667,1.67E-05,0.03015,0.001,0.004216667,0.0016,0.003333333,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6031,0.003316667,1.125466667,0.000416667,0.021816667,0.63345,0.041883333,0.120916667,0.007783333,0.01355,0.000316667,0.000433333,1.67E-05,0.03015,0.001,0.004216667,0.0017,0.003316667,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6032,0.003316667,1.13995,0.000416667,0.03045,0.6396,0.041916667,0.120616667,0.007733333,0.013583333,0.000316667,0.000433333,0,0.030183333,0.001,0.004233333,0.00155,0.003316667,4.91,clear-night,0.65,10,Clear,-7.12,1034.73,6.97,0,346,0,-4.35,0,1
6033,0.0033,1.1547,0.000366667,0.11215,0.582533333,0.041916667,0.121016667,0.0078,0.013366667,0.000333333,0.000333333,1.67E-05,0.033133333,0.001016667,0.004216667,0.00165,0.0033,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6034,0.003333333,1.183133333,0.000233333,0.272916667,0.370716667,0.042266667,0.120183333,0.0074,0.012966667,0.000333333,5.00E-05,1.67E-05,0.174583333,0.0012,0.004166667,0.001633333,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6035,0.003333333,0.90945,5.00E-05,0.498683333,0.061983333,0.042633333,0.119433333,0.007016667,0.0124,0.000466667,0.000233333,0,0.032883333,0.001016667,0.004216667,0.00165,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6036,0.003333333,0.906516667,3.33E-05,0.496733333,0.063666667,0.0426,0.1193,0.007033333,0.012383333,0.000466667,0.000233333,1.67E-05,0.030083333,0.001016667,0.004216667,0.001566667,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6037,0.003316667,0.905833333,5.00E-05,0.496083333,0.063816667,0.042616667,0.119016667,0.007016667,0.012383333,0.000466667,0.0002,0,0.03005,0.001016667,0.004216667,0.001533333,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6038,0.003333333,0.907183333,6.67E-05,0.4953,0.1434,0.042566667,0.042566667,0.0072,0.0124,0.00065,0.00025,1.67E-05,0.029966667,0.001016667,0.0042,0.00155,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6039,0.003333333,0.966133333,8.33E-05,0.494583333,0.231216667,0.04255,0.004816667,0.00715,0.012516667,0.00075,0.000233333,1.67E-05,0.029916667,0.001016667,0.0042,0.00155,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6040,0.0033,1.4952,0.000216667,0.490183333,0.675866667,0.0422,0.00505,0.0074,0.012816667,0.00065,1.67E-05,0,0.029966667,0.001,0.0042,0.001616667,0.0033,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6041,0.00335,1.488766667,0.000216667,0.489716667,0.671133333,0.042216667,0.00505,0.0074,0.012816667,0.00065,1.67E-05,1.67E-05,0.02995,0.001,0.0042,0.001616667,0.00335,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6042,0.003316667,1.48855,0.000216667,0.489733333,0.671,0.042216667,0.005066667,0.0074,0.012816667,0.00065,0,1.67E-05,0.029983333,0.001016667,0.004216667,0.0017,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6043,0.003333333,1.472566667,0.000216667,0.474116667,0.670166667,0.042183333,0.00545,0.00755,0.012816667,0.00065,1.67E-05,0,0.029933333,0.001,0.004183333,0.001666667,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6044,0.003316667,1.4244,0.000233333,0.44165,0.6576,0.04215,0.005083333,0.007516667,0.012883333,0.000633333,3.33E-05,1.67E-05,0.029966667,0.001016667,0.0042,0.001633333,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6045,0.003333333,1.0964,0.000316667,0.206766667,0.578683333,0.04205,0.005233333,0.0075,0.013166667,0.000633333,0.000116667,0,0.03005,0.001,0.0042,0.00165,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6046,0.0033,0.68285,0.00035,0.021183333,0.38375,0.0421,0.005283333,0.007483333,0.0133,0.00065,0.000166667,0,0.030116667,0.001016667,0.004216667,0.001666667,0.0033,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6047,0.003366667,0.3343,0.000266667,0.046483333,0.070133333,0.042366667,0.0051,0.007283333,0.01305,0.000716667,0,0,0.030166667,0.001,0.004233333,0.00165,0.003366667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6048,0.003333333,0.37615,0.000233333,0.095483333,0.064483333,0.042383333,0.00545,0.007633333,0.012933333,0.000716667,5.00E-05,1.67E-05,0.030133333,0.001016667,0.004216667,0.001633333,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6049,0.003333333,0.3906,0.00025,0.112966667,0.0628,0.042416667,0.00505,0.00735,0.012916667,0.000716667,5.00E-05,1.67E-05,0.030116667,0.001,0.004233333,0.001583333,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6050,0.003366667,0.45045,0.000266667,0.076233333,0.142566667,0.04235,0.005116667,0.007333333,0.013066667,0.000733333,0,0,0.030116667,0.001,0.004216667,0.001583333,0.003366667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6051,0.0033,0.54575,0.00025,0.11035,0.193966667,0.042333333,0.0051,0.007333333,0.01305,0.000683333,0,0,0.030033333,0.001016667,0.004216667,0.00155,0.0033,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6052,0.003333333,1.38235,0.000266667,0.3824,0.6696,0.042133333,0.00515,0.007466667,0.013,0.00065,5.00E-05,0,0.030016667,0.001,0.004216667,0.001566667,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6053,0.003316667,1.493866667,0.000216667,0.49435,0.670966667,0.042216667,0.005466667,0.0075,0.012833333,0.000633333,1.67E-05,1.67E-05,0.030016667,0.001,0.0042,0.001616667,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6054,0.003333333,1.490883333,0.0002,0.493233333,0.669683333,0.042233333,0.005066667,0.007566667,0.012833333,0.000666667,1.67E-05,0,0.030016667,0.001,0.004216667,0.001666667,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6055,0.0034,1.596083333,0.000216667,0.4926,0.66685,0.04225,0.005016667,0.007383333,0.012833333,0.000616667,3.33E-05,1.67E-05,0.029783333,0.00105,0.004,0.0016,0.0034,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6056,0.003383333,1.562066667,0.000216667,0.491733333,0.65745,0.042216667,0.005016667,0.007433333,0.01285,0.000633333,1.67E-05,1.67E-05,0.029833333,0.001033333,0.00405,0.001566667,0.003383333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6057,0.00335,1.467033333,0.0002,0.491466667,0.57755,0.042266667,0.005,0.007516667,0.012766667,0.000633333,6.67E-05,0,0.029883333,0.001033333,0.00405,0.00165,0.00335,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6058,0.003383333,1.2151,0.00015,0.493366667,0.364716667,0.042433333,0.005266667,0.007333333,0.012633333,0.000666667,0.000166667,0,0.029933333,0.001033333,0.00405,0.001616667,0.003383333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6059,0.003383333,0.849366667,3.33E-05,0.4957,0.061833333,0.042683333,0.004716667,0.007066667,0.012433333,0.00075,0.000366667,1.67E-05,0.029933333,0.001,0.00405,0.001683333,0.003383333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6060,0.003383333,0.847,5.00E-05,0.49555,0.062816667,0.042666667,0.004716667,0.007033333,0.012416667,0.00075,0.000366667,1.67E-05,0.029966667,0.001033333,0.004083333,0.001783333,0.003383333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6061,0.003383333,0.842983333,5.00E-05,0.495383333,0.061783333,0.042666667,0.004716667,0.007,0.012416667,0.000733333,0.000366667,1.67E-05,0.029933333,0.001,0.004066667,0.001616667,0.003383333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6062,0.003366667,0.843233333,5.00E-05,0.494933333,0.063516667,0.04265,0.004716667,0.007033333,0.012383333,0.00075,0.00035,1.67E-05,0.029866667,0.001033333,0.00405,0.001633333,0.003366667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6063,0.003366667,0.98335,6.67E-05,0.494566667,0.1788,0.0426,0.0052,0.00715,0.012466667,0.000716667,0.0003,1.67E-05,0.029766667,0.001,0.004066667,0.00165,0.003366667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,0
6064,0.00335,1.2046,0.000116667,0.49295,0.366116667,0.042416667,0.00485,0.007333333,0.012566667,0.000683333,0.000166667,0,0.029783333,0.001033333,0.00405,0.0016,0.00335,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6065,0.003366667,1.564983333,0.000216667,0.4897,0.670066667,0.0422,0.005033333,0.007383333,0.012766667,0.000616667,3.33E-05,1.67E-05,0.029733333,0.001033333,0.004066667,0.001566667,0.003366667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6066,0.003316667,1.48655,0.000216667,0.4886,0.6698,0.0422,0.005066667,0.007366667,0.0128,0.000633333,0,1.67E-05,0.0299,0.001,0.004183333,0.001583333,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6067,0.003316667,1.484583333,0.000216667,0.488616667,0.668866667,0.0422,0.00505,0.0074,0.012766667,0.00065,1.67E-05,0,0.029833333,0.001,0.004183333,0.00165,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6068,0.003333333,1.482683333,0.000233333,0.48855,0.667033333,0.0422,0.00545,0.00735,0.012783333,0.00065,0,0,0.02985,0.001,0.0042,0.001483333,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6069,0.0033,1.478116667,0.000216667,0.488083333,0.663883333,0.042183333,0.005066667,0.007483333,0.01275,0.00065,0,3.33E-05,0.029883333,0.001,0.004183333,0.001566667,0.0033,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6070,0.003316667,1.479783333,0.000216667,0.488366667,0.665183333,0.042166667,0.00505,0.0074,0.012766667,0.00065,1.67E-05,1.67E-05,0.0299,0.001016667,0.004183333,0.00165,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6071,0.003316667,1.477716667,0.000216667,0.487666667,0.664016667,0.042183333,0.00505,0.0074,0.01275,0.00065,0,1.67E-05,0.02985,0.001,0.004183333,0.001616667,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6072,0.003333333,1.478116667,0.000216667,0.487783333,0.664416667,0.042183333,0.00505,0.007366667,0.012733333,0.00065,0,1.67E-05,0.029816667,0.001,0.004183333,0.001583333,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6073,0.0033,1.475616667,0.000216667,0.487433333,0.66245,0.042183333,0.005433333,0.00735,0.0127,0.00065,1.67E-05,1.67E-05,0.029816667,0.001,0.004183333,0.00165,0.0033,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6074,0.003316667,1.476783333,0.000216667,0.487016667,0.664016667,0.04215,0.00505,0.0075,0.012733333,0.00065,0,3.33E-05,0.0298,0.001,0.004166667,0.0017,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6075,0.0033,1.4747,0.0002,0.48705,0.662583333,0.042166667,0.00505,0.007433333,0.012683333,0.000633333,1.67E-05,1.67E-05,0.029833333,0.001,0.004166667,0.001583333,0.0033,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6076,0.003333333,1.4774,0.000233333,0.4868,0.665116667,0.042166667,0.005033333,0.00735,0.012716667,0.000633333,0,1.67E-05,0.0298,0.001,0.004183333,0.001666667,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6077,0.0033,1.476333333,0.000216667,0.486816667,0.66425,0.042166667,0.00505,0.007333333,0.012716667,0.00065,0,0,0.02975,0.001016667,0.004166667,0.001666667,0.0033,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6078,0.003316667,1.495766667,0.000216667,0.486933333,0.6812,0.042183333,0.005466667,0.007383333,0.012733333,0.00065,0,1.67E-05,0.029783333,0.001,0.004183333,0.001566667,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6079,0.003316667,1.475366667,0.000216667,0.486483333,0.663416667,0.042183333,0.00505,0.00755,0.012716667,0.000633333,0,0,0.029816667,0.001,0.004183333,0.00165,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6080,0.003316667,1.4753,0.000216667,0.486883333,0.663016667,0.0422,0.00505,0.00745,0.012733333,0.00065,0,1.67E-05,0.029833333,0.001,0.004183333,0.001483333,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6081,0.003333333,1.47535,0.0002,0.48655,0.6631,0.042183333,0.00505,0.00735,0.01275,0.000666667,0,3.33E-05,0.029816667,0.001016667,0.004183333,0.00165,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6082,0.003316667,1.4753,0.000216667,0.486583333,0.663233333,0.0422,0.00505,0.007333333,0.012783333,0.00065,1.67E-05,0,0.029833333,0.001,0.004183333,0.0017,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6083,0.003316667,1.473333333,0.000216667,0.486033333,0.66175,0.042183333,0.005433333,0.007333333,0.012716667,0.00065,1.67E-05,3.33E-05,0.02985,0.001,0.004183333,0.001616667,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6084,0.003316667,1.474466667,0.000216667,0.486216667,0.662233333,0.0422,0.005066667,0.007816667,0.012766667,0.00065,0,0,0.029833333,0.001,0.004183333,0.001666667,0.003316667,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6085,0.003283333,1.474516667,0.000216667,0.487366667,0.6619,0.0422,0.00505,0.007416667,0.012766667,0.00065,0,1.67E-05,0.029833333,0.001,0.004183333,0.001616667,0.003283333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
6086,0.003333333,1.487683333,0.000216667,0.493783333,0.663183333,0.042216667,0.005033333,0.007416667,0.012766667,0.000666667,0,1.67E-05,0.036533333,0.001016667,0.004183333,0.001616667,0.003333333,5.29,clear-day,0.64,10,Clear,-5.81,1035.58,6.19,0,349,0,-4.13,0,1
